player,clan,gold,date
#99V99R2PV,#2CQQVQCU,55,2021-10-16
#99V99R2PV,#2CQQVQCU,40,2021-10-28
#99V99R2PV,#2CQQVQCU,55,2021-08-22
#28PQ9GJG9,#2CQQVQCU,20,2021-10-07
#28PQ9GJG9,#2CQQVQCU,35,2021-09-04
#28PQ9GJG9,#2CQQVQCU,30,2021-10-14
#28PQ9GJG9,#2CQQVQCU,15,2021-10-21
#28PQ9GJG9,#2CQQVQCU,25,2021-09-11
#28PQ9GJG9,#2CQQVQCU,20,2021-09-18
#28PQ9GJG9,#2CQQVQCU,40,2021-08-24
#28PQ9GJG9,#2CQQVQCU,25,2021-11-01
#28PQ9GJG9,#2CQQVQCU,15,2021-08-07
#2VV0RRVG9,#2CQQVQCU,30,2021-09-02
#2VV0RRVG9,#2CQQVQCU,50,2021-10-19
#2VV0RRVG9,#2CQQVQCU,20,2021-08-30
#2VV0RRVG9,#2CQQVQCU,40,2021-08-31
#2YQP98L8R,#2CQQVQCU,45,2021-08-11
#22VYU02RR,#2CQQVQCU,50,2021-09-30
#22VYU02RR,#2CQQVQCU,55,2021-11-09
#22VYU02RR,#2CQQVQCU,30,2021-09-30
#22VYU02RR,#2CQQVQCU,25,2021-08-15
#22VYU02RR,#2CQQVQCU,45,2021-10-05
#22VYU02RR,#2CQQVQCU,25,2021-08-11
#22VYU02RR,#2CQQVQCU,55,2021-10-17
#22RPYRV99,#2CQQVQCU,35,2021-08-17
#22RPYRV99,#2CQQVQCU,20,2021-10-14
#22RPYRV99,#2CQQVQCU,20,2021-09-03
#22RPYRV99,#2CQQVQCU,35,2021-10-24
#22RPYRV99,#2CQQVQCU,45,2021-09-14
#22RPYRV99,#2CQQVQCU,25,2021-09-12
#JY9JLYRR,#2CQQVQCU,25,2021-10-15
#JY9JLYRR,#2CQQVQCU,25,2021-10-06
#JY9JLYRR,#2CQQVQCU,15,2021-08-10
#JY9JLYRR,#2CQQVQCU,50,2021-10-12
#JY9JLYRR,#2CQQVQCU,20,2021-11-05
#JY9JLYRR,#2CQQVQCU,15,2021-10-03
#JY9JLYRR,#2CQQVQCU,20,2021-10-04
#JY9JLYRR,#2CQQVQCU,30,2021-11-03
#JY9JLYRR,#2CQQVQCU,35,2021-11-10
#JY9JLYRR,#2CQQVQCU,20,2021-11-04
#YYR8V8U8Y,#2CQQVQCU,40,2021-09-14
#YYR8V8U8Y,#2CQQVQCU,25,2021-08-09
#YYR8V8U8Y,#2CQQVQCU,45,2021-10-05
#YYR8V8U8Y,#2CQQVQCU,15,2021-09-13
#YYR8V8U8Y,#2CQQVQCU,55,2021-08-04
#YYR8V8U8Y,#2CQQVQCU,35,2021-10-08
#YYR8V8U8Y,#2CQQVQCU,35,2021-10-12
#YYR8V8U8Y,#2CQQVQCU,30,2021-10-15
#YYR8V8U8Y,#2CQQVQCU,30,2021-10-04
#Y9JGY28U,#L0YJ02YL,30,2021-10-13
#Y9JGY28U,#L0YJ02YL,45,2021-08-24
#Y9JGY28U,#L0YJ02YL,25,2021-09-27
#Y9JGY28U,#L0YJ02YL,30,2021-08-11
#LYG9QGGQ,#L0YJ02YL,45,2021-10-18
#LYG9QGGQ,#L0YJ02YL,30,2021-10-17
#LYG9QGGQ,#L0YJ02YL,45,2021-08-09
#LYG9QGGQ,#L0YJ02YL,45,2021-08-13
#LYG9QGGQ,#L0YJ02YL,45,2021-08-04
#LYG9QGGQ,#L0YJ02YL,20,2021-08-27
#8P0URCRV,#L0YJ02YL,30,2021-08-17
#8P0URCRV,#L0YJ02YL,25,2021-10-23
#8P0URCRV,#L0YJ02YL,20,2021-08-21
#8P0URCRV,#L0YJ02YL,20,2021-10-29
#8P0URCRV,#L0YJ02YL,25,2021-11-04
#8P0URCRV,#L0YJ02YL,45,2021-10-10
#8P0URCRV,#L0YJ02YL,55,2021-08-23
#8P0URCRV,#L0YJ02YL,50,2021-10-15
#8P0URCRV,#L0YJ02YL,50,2021-08-31
#LRYQU2V,#L0YJ02YL,25,2021-10-20
#LRYQU2V,#L0YJ02YL,30,2021-08-28
#LRYQU2V,#L0YJ02YL,15,2021-09-26
#LRYQU2V,#L0YJ02YL,25,2021-09-16
#LRYQU2V,#L0YJ02YL,40,2021-09-06
#LRYQU2V,#L0YJ02YL,15,2021-09-08
#2VJQVPVR,#L0YJ02YL,25,2021-09-06
#2VJQVPVR,#L0YJ02YL,40,2021-11-10
#2VJQVPVR,#L0YJ02YL,20,2021-09-18
#2VJQVPVR,#L0YJ02YL,15,2021-08-06
#RYRGV0CY,#L0YJ02YL,25,2021-08-22
#VY9J8ULV,#L0YJ02YL,35,2021-09-22
#VY9J8ULV,#L0YJ02YL,20,2021-08-12
#VY9J8ULV,#L0YJ02YL,55,2021-10-05
#VY9J8ULV,#L0YJ02YL,15,2021-09-11
#2L2QGJQQ,#L0YJ02YL,40,2021-08-17
#2L2QGJQQ,#L0YJ02YL,40,2021-09-16
#2L2QGJQQ,#L0YJ02YL,50,2021-11-02
#2L2QGJQQ,#L0YJ02YL,30,2021-11-07
#2L2QGJQQ,#L0YJ02YL,50,2021-09-17
#R90PRV0PY,#L0YJ02YL,25,2021-08-13
#R90PRV0PY,#L0YJ02YL,35,2021-09-20
#R90PRV0PY,#L0YJ02YL,50,2021-09-24
#R90PRV0PY,#L0YJ02YL,25,2021-08-29
#R90PRV0PY,#L0YJ02YL,45,2021-10-12
#U800U9U9,#L0YJ02YL,50,2021-09-10
#U800U9U9,#L0YJ02YL,15,2021-08-16
#U800U9U9,#L0YJ02YL,15,2021-09-30
#U800U9U9,#L0YJ02YL,55,2021-08-28
#U800U9U9,#L0YJ02YL,25,2021-10-14
#89RYUPQ0V,#L0YJ02YL,35,2021-11-08
#89RYUPQ0V,#L0YJ02YL,20,2021-08-27
#89RYUPQ0V,#L0YJ02YL,30,2021-11-11
#89RYUPQ0V,#L0YJ02YL,45,2021-09-14
#89RYUPQ0V,#L0YJ02YL,20,2021-08-06
#89RYUPQ0V,#L0YJ02YL,15,2021-10-13
#89RYUPQ0V,#L0YJ02YL,15,2021-10-24
#89RYUPQ0V,#L0YJ02YL,45,2021-08-28
#89RYUPQ0V,#L0YJ02YL,30,2021-08-13
#9QY0RR29,#L0YJ02YL,20,2021-09-12
#98R0LCGG,#L0YJ02YL,55,2021-10-12
#8J8QCGLR,#L0YJ02YL,15,2021-09-10
#8J8QCGLR,#L0YJ02YL,30,2021-11-10
#8J8QCGLR,#L0YJ02YL,45,2021-09-11
#Q88YUVLG,#L0YJ02YL,35,2021-08-19
#Q88YUVLG,#L0YJ02YL,50,2021-08-29
#Q88YUVLG,#L0YJ02YL,40,2021-10-23
#Q88YUVLG,#L0YJ02YL,15,2021-09-14
#Q88YUVLG,#L0YJ02YL,30,2021-10-04
#Q88YUVLG,#L0YJ02YL,55,2021-10-11
#Q88YUVLG,#L0YJ02YL,55,2021-10-23
#Q88YUVLG,#L0YJ02YL,50,2021-09-24
#82UVCUR2R,#L0YJ02YL,20,2021-09-16
#82UVCUR2R,#L0YJ02YL,45,2021-09-03
#82UVCUR2R,#L0YJ02YL,25,2021-09-28
#9RR9ULL99,#L0YJ02YL,40,2021-09-22
#9RR9ULL99,#L0YJ02YL,20,2021-09-01
#9RR9ULL99,#L0YJ02YL,25,2021-10-09
#9RR9ULL99,#L0YJ02YL,55,2021-08-05
#9UCCQ2Q9R,#L0YJ02YL,20,2021-10-30
#9UCCQ2Q9R,#L0YJ02YL,15,2021-08-06
#9UCCQ2Q9R,#L0YJ02YL,30,2021-11-04
#9UCCQ2Q9R,#L0YJ02YL,25,2021-11-01
#9UCCQ2Q9R,#L0YJ02YL,15,2021-10-30
#PG0QC29YR,#L0YJ02YL,50,2021-10-21
#PG0QC29YR,#L0YJ02YL,40,2021-08-16
#PG0QC29YR,#L0YJ02YL,15,2021-08-30
#PG0QC29YR,#L0YJ02YL,15,2021-08-17
#PG0QC29YR,#L0YJ02YL,35,2021-08-15
#PG0QC29YR,#L0YJ02YL,25,2021-09-10
#PG0QC29YR,#L0YJ02YL,45,2021-11-07
#PG0QC29YR,#L0YJ02YL,45,2021-08-06
#G22U2G8J8,#L0YJ02YL,15,2021-10-31
#G22U2G8J8,#L0YJ02YL,15,2021-10-28
#G22U2G8J8,#L0YJ02YL,25,2021-08-08
#G22U2G8J8,#L0YJ02YL,30,2021-08-29
#G22U2G8J8,#L0YJ02YL,20,2021-10-18
#G22U2G8J8,#L0YJ02YL,30,2021-09-12
#G22U2G8J8,#L0YJ02YL,15,2021-08-15
#G22U2G8J8,#L0YJ02YL,25,2021-08-09
#G22U2G8J8,#L0YJ02YL,50,2021-09-06
#2GRQQU02,#L0YJ02YL,30,2021-09-11
#2GRQQU02,#L0YJ02YL,40,2021-08-10
#2GRQQU02,#L0YJ02YL,30,2021-10-30
#2GRQQU02,#L0YJ02YL,30,2021-09-18
#2GRQQU02,#L0YJ02YL,25,2021-10-18
#9RGPC2GG,#L0YJ02YL,20,2021-08-15
#9RGPC2GG,#L0YJ02YL,45,2021-08-22
#9RGPC2GG,#L0YJ02YL,30,2021-10-05
#CCQCU90L,#L0YJ02YL,15,2021-09-09
#CCQCU90L,#L0YJ02YL,30,2021-10-06
#CCQCU90L,#L0YJ02YL,45,2021-10-08
#CCQCU90L,#L0YJ02YL,55,2021-10-22
#CCQCU90L,#L0YJ02YL,30,2021-10-01
#CCQCU90L,#L0YJ02YL,40,2021-10-04
#CCQCU90L,#L0YJ02YL,50,2021-08-07
#CCQCU90L,#L0YJ02YL,20,2021-11-10
#CCQCU90L,#L0YJ02YL,45,2021-10-16
#P9LQRJVL8,#L0YJ02YL,30,2021-09-10
#P9LQRJVL8,#L0YJ02YL,20,2021-11-02
#P9LQRJVL8,#L0YJ02YL,20,2021-08-18
#P9LQRJVL8,#L0YJ02YL,50,2021-10-31
#P9LQRJVL8,#L0YJ02YL,40,2021-08-10
#P9LQRJVL8,#L0YJ02YL,55,2021-10-15
#P9LQRJVL8,#L0YJ02YL,15,2021-10-26
#2YJLLJYGP,#L0YJ02YL,50,2021-10-27
#2YJLLJYGP,#L0YJ02YL,20,2021-10-30
#2YJLLJYGP,#L0YJ02YL,25,2021-10-17
#2YJLLJYGP,#L0YJ02YL,35,2021-11-01
#2YJLLJYGP,#L0YJ02YL,40,2021-08-08
#2YJLLJYGP,#L0YJ02YL,30,2021-08-17
#2YJLLJYGP,#L0YJ02YL,25,2021-10-09
#2YJLLJYGP,#L0YJ02YL,55,2021-10-16
#2YJLLJYGP,#L0YJ02YL,55,2021-10-12
#2YJLLJYGP,#L0YJ02YL,15,2021-08-21
#2G0JP98QR,#L0YJ02YL,55,2021-09-29
#2G0JP98QR,#L0YJ02YL,40,2021-08-28
#2G0JP98QR,#L0YJ02YL,20,2021-08-28
#2G0JP98QR,#L0YJ02YL,40,2021-09-28
#J2PVLP8J,#L0YJ02YL,45,2021-08-12
#CQ8CPPG9,#L0YJ02YL,45,2021-08-28
#CQ8CPPG9,#L0YJ02YL,35,2021-11-01
#CQ8CPPG9,#L0YJ02YL,30,2021-10-07
#CQ8CPPG9,#L0YJ02YL,15,2021-09-27
#9LYUG09,#L0YJ02YL,50,2021-10-14
#9LYUG09,#L0YJ02YL,20,2021-11-03
#9LYUG09,#L0YJ02YL,55,2021-10-03
#9LYUG09,#L0YJ02YL,40,2021-11-02
#9LYUG09,#L0YJ02YL,35,2021-09-09
#9LYUG09,#L0YJ02YL,25,2021-09-15
#9LYUG09,#L0YJ02YL,45,2021-08-03
#98RRY80YR,#L0YJ02YL,45,2021-08-19
#98RRY80YR,#L0YJ02YL,15,2021-09-20
#2CYQJGCR,#L0YJ02YL,35,2021-08-07
#PU0GY8Q9,#L0YJ02YL,50,2021-10-04
#PU0GY8Q9,#L0YJ02YL,15,2021-08-15
#2CQVC0899,#L0YJ02YL,35,2021-09-29
#2CQVC0899,#L0YJ02YL,35,2021-10-24
#2CQVC0899,#L0YJ02YL,35,2021-09-05
#2CQVC0899,#L0YJ02YL,15,2021-09-17
#2CQVC0899,#L0YJ02YL,50,2021-08-20
#2CQVC0899,#L0YJ02YL,50,2021-10-20
#2CQVC0899,#L0YJ02YL,30,2021-10-06
#2CQVC0899,#L0YJ02YL,45,2021-10-09
#2CQVC0899,#L0YJ02YL,40,2021-09-26
#2CQVC0899,#L0YJ02YL,20,2021-09-18
#89UV8ULY,#L0YJ02YL,40,2021-08-09
#89UV8ULY,#L0YJ02YL,40,2021-08-25
#89UV8ULY,#L0YJ02YL,55,2021-08-19
#89UV8ULY,#L0YJ02YL,15,2021-08-07
#89UV8ULY,#L0YJ02YL,50,2021-10-26
#89UV8ULY,#L0YJ02YL,35,2021-11-03
#89UV8ULY,#L0YJ02YL,15,2021-11-04
#89UV8ULY,#L0YJ02YL,50,2021-10-15
#89UV8ULY,#L0YJ02YL,15,2021-10-25
#89UV8ULY,#L0YJ02YL,25,2021-11-04
#PUU200YL8,#L0YJ02YL,45,2021-08-25
#PV209YR,#L0YJ02YL,55,2021-09-27
#PV209YR,#L0YJ02YL,20,2021-11-04
#PV209YR,#L0YJ02YL,35,2021-08-19
#GLVCVLJP,#L0YJ02YL,40,2021-08-28
#GLVCVLJP,#L0YJ02YL,50,2021-10-09
#GLVCVLJP,#L0YJ02YL,30,2021-09-13
#GLVCVLJP,#L0YJ02YL,40,2021-10-19
#GLVCVLJP,#L0YJ02YL,20,2021-10-05
#2VV9GUYVR,#L0YJ02YL,45,2021-08-21
#2VV9GUYVR,#L0YJ02YL,20,2021-10-21
#2VV9GUYVR,#L0YJ02YL,45,2021-09-06
#RV29VYG,#L0YJ02YL,20,2021-08-08
#RV29VYG,#L0YJ02YL,25,2021-08-21
#RV29VYG,#L0YJ02YL,20,2021-10-28
#RV29VYG,#L0YJ02YL,40,2021-09-04
#RV29VYG,#L0YJ02YL,15,2021-08-27
#RV29VYG,#L0YJ02YL,20,2021-10-03
#RV29VYG,#L0YJ02YL,15,2021-09-16
#RV29VYG,#L0YJ02YL,20,2021-09-03
#PJGGRCPC2,#L0YJ02YL,55,2021-10-02
#PJGGRCPC2,#L0YJ02YL,20,2021-10-16
#PJGGRCPC2,#L0YJ02YL,25,2021-08-23
#PJGGRCPC2,#L0YJ02YL,45,2021-09-16
#PJGGRCPC2,#L0YJ02YL,45,2021-08-16
#92VUJ99VQ,#L0YJ02YL,15,2021-10-27
#92VUJ99VQ,#L0YJ02YL,20,2021-10-01
#92VUJ99VQ,#L0YJ02YL,45,2021-09-06
#2VRVVJL,#L0YJ02YL,25,2021-10-28
#2VRVVJL,#L0YJ02YL,30,2021-08-14
#2VRVVJL,#L0YJ02YL,40,2021-08-06
#2VRVVJL,#L0YJ02YL,35,2021-09-14
#2VRVVJL,#L0YJ02YL,30,2021-09-25
#2VRVVJL,#L0YJ02YL,20,2021-10-16
#2VRVVJL,#L0YJ02YL,15,2021-11-01
#L00C8Y9Q2,#L0YJ02YL,45,2021-08-27
#L00C8Y9Q2,#L0YJ02YL,55,2021-08-03
#L00C8Y9Q2,#L0YJ02YL,30,2021-09-12
#L00C8Y9Q2,#L0YJ02YL,20,2021-09-13
#L00C8Y9Q2,#L0YJ02YL,40,2021-10-17
#L00C8Y9Q2,#L0YJ02YL,35,2021-08-13
#L00C8Y9Q2,#L0YJ02YL,45,2021-09-02
#L00C8Y9Q2,#L0YJ02YL,50,2021-11-03
#L00C8Y9Q2,#L0YJ02YL,40,2021-08-27
#2LRU8YJ2P,#L0YJ02YL,15,2021-11-01
#2LRU8YJ2P,#L0YJ02YL,35,2021-11-03
#2LRU8YJ2P,#L0YJ02YL,50,2021-08-14
#2LRU8YJ2P,#L0YJ02YL,50,2021-11-02
#2LRU8YJ2P,#L0YJ02YL,15,2021-08-26
#2LRU8YJ2P,#L0YJ02YL,50,2021-11-01
#2LRU8YJ2P,#L0YJ02YL,40,2021-10-26
#Y22PJ9V9J,#L0YJ02YL,40,2021-09-16
#Y22PJ9V9J,#L0YJ02YL,35,2021-09-28
#Y22PJ9V9J,#L0YJ02YL,40,2021-08-04
#Y22PJ9V9J,#L0YJ02YL,25,2021-10-06
#Y22PJ9V9J,#L0YJ02YL,20,2021-08-03
#Y22PJ9V9J,#L0YJ02YL,25,2021-08-31
#Y22PJ9V9J,#L0YJ02YL,20,2021-10-02
#Y22PJ9V9J,#L0YJ02YL,25,2021-08-31
#Y22PJ9V9J,#L0YJ02YL,30,2021-10-28
#20P8LJPU9,#L0YJ02YL,30,2021-08-11
#20P8LJPU9,#L0YJ02YL,45,2021-08-07
#20P8LJPU9,#L0YJ02YL,35,2021-09-05
#20P8LJPU9,#L0YJ02YL,35,2021-10-12
#9LGYYV9G,#L0YJ02YL,45,2021-08-11
#9LGYYV9G,#L0YJ02YL,15,2021-09-08
#9LGYYV9G,#L0YJ02YL,20,2021-08-27
#20GQRV8G9,#L0YJ02YL,30,2021-10-31
#20GQRV8G9,#L0YJ02YL,55,2021-08-05
#20GQRV8G9,#L0YJ02YL,15,2021-11-11
#20GQRV8G9,#L0YJ02YL,25,2021-11-06
#20GQRV8G9,#L0YJ02YL,30,2021-08-18
#20GQRV8G9,#L0YJ02YL,15,2021-09-24
#G029CV9G,#L0YJ02YL,45,2021-10-14
#G029CV9G,#L0YJ02YL,50,2021-08-21
#QL8CJUYQ,#L0YJ02YL,45,2021-10-27
#QL8CJUYQ,#L0YJ02YL,35,2021-08-05
#QL8CJUYQ,#L0YJ02YL,50,2021-08-05
#QL8CJUYQ,#L0YJ02YL,50,2021-09-26
#QL8CJUYQ,#L0YJ02YL,45,2021-09-01
#QL8CJUYQ,#L0YJ02YL,25,2021-09-01
#QL8CJUYQ,#L0YJ02YL,25,2021-10-11
#QL8CJUYQ,#L0YJ02YL,25,2021-09-19
#2PUJ2URC,#28V2QQ9C,45,2021-08-17
#2PUJ2URC,#28V2QQ9C,30,2021-09-02
#LURU9JU,#28V2QQ9C,50,2021-10-14
#LURU9JU,#28V2QQ9C,30,2021-10-13
#LURU9JU,#28V2QQ9C,15,2021-10-31
#LURU9JU,#28V2QQ9C,50,2021-08-19
#LURU9JU,#28V2QQ9C,25,2021-10-01
#LURU9JU,#28V2QQ9C,25,2021-11-07
#LURU9JU,#28V2QQ9C,40,2021-10-12
#LURU9JU,#28V2QQ9C,25,2021-08-06
#LURU9JU,#28V2QQ9C,25,2021-11-07
#RVL8JP,#28V2QQ9C,15,2021-09-13
#8PQ9QCPL,#28V2QQ9C,35,2021-11-05
#PLL8Q9LVR,#28V2QQ9C,30,2021-10-24
#PLL8Q9LVR,#28V2QQ9C,15,2021-08-21
#PLL8Q9LVR,#28V2QQ9C,35,2021-10-06
#PLL8Q9LVR,#28V2QQ9C,40,2021-09-09
#PLL8Q9LVR,#28V2QQ9C,25,2021-08-17
#PLL8Q9LVR,#28V2QQ9C,55,2021-09-27
#2Y2PPQ0JV,#28V2QQ9C,15,2021-10-29
#2Y2PPQ0JV,#28V2QQ9C,50,2021-10-10
#2Y2PPQ0JV,#28V2QQ9C,20,2021-09-12
#2Y2PPQ0JV,#28V2QQ9C,40,2021-10-31
#2Y2PPQ0JV,#28V2QQ9C,15,2021-10-22
#2Y2PPQ0JV,#28V2QQ9C,20,2021-11-10
#2Y2PPQ0JV,#28V2QQ9C,20,2021-11-03
#2Y2PPQ0JV,#28V2QQ9C,20,2021-09-24
#2Y2PPQ0JV,#28V2QQ9C,25,2021-11-07
#QJYV9L9Q,#28V2QQ9C,30,2021-10-27
#QJYV9L9Q,#28V2QQ9C,20,2021-10-07
#2JUPU0LPV,#28V2QQ9C,35,2021-08-11
#2JUPU0LPV,#28V2QQ9C,30,2021-09-20
#2JUPU0LPV,#28V2QQ9C,30,2021-10-19
#2JUPU0LPV,#28V2QQ9C,20,2021-09-02
#9QLL8QQQ,#28V2QQ9C,35,2021-09-17
#9QLL8QQQ,#28V2QQ9C,20,2021-10-21
#9QLL8QQQ,#28V2QQ9C,50,2021-10-18
#9QLL8QQQ,#28V2QQ9C,30,2021-09-13
#9QLL8QQQ,#28V2QQ9C,30,2021-09-12
#9QLL8QQQ,#28V2QQ9C,45,2021-09-04
#9QLL8QQQ,#28V2QQ9C,35,2021-08-26
#VQ9QRYRR,#28V2QQ9C,40,2021-08-30
#VQ9QRYRR,#28V2QQ9C,45,2021-10-05
#VQ9QRYRR,#28V2QQ9C,45,2021-09-12
#VQ9QRYRR,#28V2QQ9C,15,2021-09-07
#VQ9QRYRR,#28V2QQ9C,35,2021-08-04
#VQ9QRYRR,#28V2QQ9C,20,2021-11-02
#2R80RVPP,#28V2QQ9C,45,2021-09-10
#2R80RVPP,#28V2QQ9C,15,2021-08-21
#2R80RVPP,#28V2QQ9C,35,2021-10-31
#2R80RVPP,#28V2QQ9C,20,2021-11-02
#2R80RVPP,#28V2QQ9C,50,2021-09-10
#2R80RVPP,#28V2QQ9C,50,2021-09-12
#2R80RVPP,#28V2QQ9C,30,2021-08-31
#2R80RVPP,#28V2QQ9C,50,2021-09-19
#YRV9PUGUR,#28V2QQ9C,55,2021-09-11
#YRV9PUGUR,#28V2QQ9C,30,2021-08-03
#YRV9PUGUR,#28V2QQ9C,20,2021-10-03
#YRV9PUGUR,#28V2QQ9C,45,2021-09-10
#YRV9PUGUR,#28V2QQ9C,30,2021-09-30
#YRV9PUGUR,#28V2QQ9C,50,2021-10-12
#YRV9PUGUR,#28V2QQ9C,45,2021-09-29
#QRU0V0GQ,#28V2QQ9C,20,2021-08-04
#QRU0V0GQ,#28V2QQ9C,45,2021-08-24
#QRU0V0GQ,#28V2QQ9C,20,2021-08-30
#QRU0V0GQ,#28V2QQ9C,30,2021-09-13
#QRU0V0GQ,#28V2QQ9C,55,2021-10-31
#QRU0V0GQ,#28V2QQ9C,30,2021-10-22
#QRU0V0GQ,#28V2QQ9C,50,2021-10-07
#QRU0V0GQ,#28V2QQ9C,50,2021-09-15
#QRU0V0GQ,#28V2QQ9C,15,2021-08-08
#QRU0V0GQ,#28V2QQ9C,30,2021-09-18
#2LVJR89V0,#28V2QQ9C,25,2021-10-21
#2LVJR89V0,#28V2QQ9C,20,2021-10-19
#2LVJR89V0,#28V2QQ9C,20,2021-10-09
#2LVJR89V0,#28V2QQ9C,50,2021-08-05
#2LVJR89V0,#28V2QQ9C,25,2021-10-19
#2LVJR89V0,#28V2QQ9C,30,2021-11-07
#2LVJR89V0,#28V2QQ9C,55,2021-10-04
#2LVJR89V0,#28V2QQ9C,35,2021-10-05
#Y0JVJL9P,#28V2QQ9C,25,2021-09-03
#Y0JVJL9P,#28V2QQ9C,45,2021-09-04
#Y0JVJL9P,#28V2QQ9C,25,2021-09-09
#Y0JVJL9P,#28V2QQ9C,50,2021-08-15
#Y0JVJL9P,#28V2QQ9C,45,2021-10-25
#Y0JVJL9P,#28V2QQ9C,35,2021-10-31
#G82LPRJG,#28V2QQ9C,25,2021-10-15
#G82LPRJG,#28V2QQ9C,15,2021-10-07
#G82LPRJG,#28V2QQ9C,40,2021-11-05
#G82LPRJG,#28V2QQ9C,55,2021-10-14
#G82LPRJG,#28V2QQ9C,25,2021-11-06
#G82LPRJG,#28V2QQ9C,50,2021-08-10
#G82LPRJG,#28V2QQ9C,40,2021-10-21
#2VU9YGCGV,#28V2QQ9C,35,2021-10-07
#2VU9YGCGV,#28V2QQ9C,45,2021-08-08
#2VU9YGCGV,#28V2QQ9C,55,2021-09-30
#2VU9YGCGV,#28V2QQ9C,40,2021-08-30
#2VU9YGCGV,#28V2QQ9C,50,2021-09-06
#2VU9YGCGV,#28V2QQ9C,25,2021-09-03
#2VU9YGCGV,#28V2QQ9C,30,2021-10-16
#2VU9YGCGV,#28V2QQ9C,25,2021-11-06
#9JJ0G922G,#28V2QQ9C,50,2021-10-02
#9JJ0G922G,#28V2QQ9C,25,2021-09-20
#9JJ0G922G,#28V2QQ9C,15,2021-10-21
#2GP88YU0,#28V2QQ9C,35,2021-08-04
#2GP88YU0,#28V2QQ9C,40,2021-10-25
#2GP88YU0,#28V2QQ9C,30,2021-10-02
#2GP88YU0,#28V2QQ9C,30,2021-10-06
#2GP88YU0,#28V2QQ9C,45,2021-10-01
#2GP88YU0,#28V2QQ9C,40,2021-10-04
#2GP88YU0,#28V2QQ9C,45,2021-09-24
#2GP88YU0,#28V2QQ9C,50,2021-09-12
#2GP88YU0,#28V2QQ9C,45,2021-09-24
#2GP88YU0,#28V2QQ9C,25,2021-09-18
#229P2QYL0,#28V2QQ9C,50,2021-11-01
#229P2QYL0,#28V2QQ9C,50,2021-08-06
#229P2QYL0,#28V2QQ9C,25,2021-08-05
#229P2QYL0,#28V2QQ9C,35,2021-10-25
#8VPQUG89,#28V2QQ9C,40,2021-08-27
#8VPQUG89,#28V2QQ9C,45,2021-11-08
#8VPQUG89,#28V2QQ9C,20,2021-10-05
#8VPQUG89,#28V2QQ9C,30,2021-10-24
#8VPQUG89,#28V2QQ9C,35,2021-08-10
#2PVCG9GQ,#28V2QQ9C,15,2021-09-10
#2PVCG9GQ,#28V2QQ9C,45,2021-09-13
#2PVCG9GQ,#28V2QQ9C,40,2021-09-13
#2PVCG9GQ,#28V2QQ9C,30,2021-09-09
#2PVCG9GQ,#28V2QQ9C,20,2021-10-05
#2PVCG9GQ,#28V2QQ9C,45,2021-09-15
#2PVCG9GQ,#28V2QQ9C,45,2021-11-04
#2PVCG9GQ,#28V2QQ9C,20,2021-08-08
#2PVCG9GQ,#28V2QQ9C,45,2021-10-22
#9P2JPCY9U,#28V2QQ9C,40,2021-11-10
#9P2JPCY9U,#28V2QQ9C,15,2021-10-04
#9P2JPCY9U,#28V2QQ9C,45,2021-09-10
#9P2JPCY9U,#28V2QQ9C,45,2021-09-24
#9P2JPCY9U,#28V2QQ9C,20,2021-08-13
#9P2JPCY9U,#28V2QQ9C,25,2021-10-09
#9P2JPCY9U,#28V2QQ9C,50,2021-10-06
#9P2JPCY9U,#28V2QQ9C,30,2021-08-08
#9P2JPCY9U,#28V2QQ9C,20,2021-09-06
#Y2LJYGUP,#28V2QQ9C,20,2021-09-29
#Y2LJYGUP,#28V2QQ9C,40,2021-08-14
#Y2LJYGUP,#28V2QQ9C,45,2021-09-25
#Y2LJYGUP,#28V2QQ9C,40,2021-08-05
#Y2LJYGUP,#28V2QQ9C,25,2021-09-04
#QPR2LQ02,#28V2QQ9C,15,2021-10-26
#QPR2LQ02,#28V2QQ9C,30,2021-09-17
#QPR2LQ02,#28V2QQ9C,15,2021-09-20
#YU28V0LP,#28V2QQ9C,30,2021-09-03
#YU28V0LP,#28V2QQ9C,50,2021-09-16
#YU28V0LP,#28V2QQ9C,15,2021-08-16
#YU28V0LP,#28V2QQ9C,35,2021-10-09
#80C09G8G,#28V2QQ9C,25,2021-10-21
#80C09G8G,#28V2QQ9C,45,2021-09-06
#80C09G8G,#28V2QQ9C,45,2021-09-17
#80C09G8G,#28V2QQ9C,55,2021-10-25
#80C09G8G,#28V2QQ9C,50,2021-08-20
#80C09G8G,#28V2QQ9C,35,2021-08-04
#80C09G8G,#28V2QQ9C,25,2021-08-23
#80C09G8G,#28V2QQ9C,15,2021-09-03
#PJ8RJPRPR,#28V2QQ9C,45,2021-10-24
#PJ8RJPRPR,#28V2QQ9C,30,2021-08-24
#PJ8RJPRPR,#28V2QQ9C,15,2021-09-03
#C8U9GRVY,#28V2QQ9C,15,2021-10-23
#C8U9GRVY,#28V2QQ9C,25,2021-08-25
#C8U9GRVY,#28V2QQ9C,25,2021-08-19
#C8U9GRVY,#28V2QQ9C,35,2021-10-06
#C8U9GRVY,#28V2QQ9C,45,2021-08-06
#C8U9GRVY,#28V2QQ9C,40,2021-11-11
#Y9G2LLG02,#28V2QQ9C,15,2021-09-23
#Y9G2LLG02,#28V2QQ9C,20,2021-08-05
