quest_id,arena_id,gold,experience
22,54000031,49,108122
22,54000032,63,99527
22,54000033,147,128442
22,54000034,240,99048
22,54000035,192,275616
22,54000036,6,72029
22,54000037,135,149416
22,54000038,136,22851
22,54000039,252,1386
22,54000040,45,119978
22,54000041,24,141393
22,54000042,105,56577
22,54000043,65,252635
22,54000044,75,163616
22,54000045,79,81132
22,54000046,133,267761
22,54000047,94,158383
22,54000048,51,84731
22,54000049,78,120714
22,54000050,107,286029
22,54000051,37,124541
22,54000052,150,8804
22,54000053,211,261463
22,54000054,119,117433
22,54000055,190,128501
22,54000056,4,14218
22,54000057,209,273048
22,54000058,122,93859
23,54000000,128,148514
23,54000001,123,61577
23,54000002,223,209548
23,54000003,191,80483
23,54000004,199,256071
23,54000005,37,227685
23,54000006,148,275565
23,54000007,201,70586
23,54000008,103,99491
23,54000009,127,10733
23,54000010,249,265646
23,54000011,129,114196
23,54000012,155,62830
23,54000013,176,13466
23,54000014,26,161308
23,54000015,8,236136
23,54000016,29,69083
23,54000017,142,154351
23,54000018,92,247006
23,54000019,253,178132
23,54000020,208,70774
23,54000021,63,249496
23,54000022,215,121462
23,54000023,108,273187
23,54000024,190,80357
23,54000025,99,276109
23,54000026,239,137023
23,54000027,82,95720
23,54000028,160,246825
23,54000029,18,169709
23,54000030,156,289615
23,54000031,21,171490
23,54000032,214,250171
23,54000033,7,140421
23,54000034,118,258804
23,54000035,26,32920
23,54000036,231,83953
23,54000037,204,127177
23,54000038,76,198040
23,54000039,45,189628
23,54000040,200,268952
23,54000041,224,12503
23,54000042,53,262751
23,54000043,53,128618
23,54000044,237,225657
23,54000045,64,11577
23,54000046,98,212902
23,54000047,96,120391
23,54000048,251,236822
23,54000049,255,103648
23,54000050,180,86531
23,54000051,172,180484
23,54000052,14,141195
23,54000053,53,191659
23,54000054,227,18601
23,54000055,156,252089
23,54000056,33,495
23,54000057,156,11680
23,54000058,111,285890
24,54000000,139,259020
24,54000001,187,200306
24,54000002,44,185903
24,54000003,215,177973
24,54000004,32,133674
24,54000005,29,138975
24,54000006,243,113140
24,54000007,157,260415
24,54000008,11,250058
24,54000009,121,207321
24,54000010,116,90195
24,54000011,106,164027
24,54000012,91,223087
24,54000013,74,284287
24,54000014,246,284412
24,54000015,74,243452
24,54000016,127,252836
24,54000017,188,76425
24,54000018,29,36486
24,54000019,55,200944
24,54000020,27,277983
24,54000021,64,234410
24,54000022,123,35701
24,54000023,129,256700
24,54000024,205,77632
24,54000025,216,213326
24,54000026,165,191445
24,54000027,112,233604
24,54000028,13,16976
24,54000029,70,215387
24,54000030,229,109598
24,54000031,58,22273
24,54000032,110,160965
24,54000033,98,23121
24,54000034,101,9008
24,54000035,239,70602
24,54000036,145,123450
24,54000037,12,264556
24,54000038,108,251734
24,54000039,72,43758
24,54000040,63,14969
24,54000041,183,173470
24,54000042,17,202117
24,54000043,71,229142
24,54000044,94,245554
24,54000045,121,129943
24,54000046,126,279771
24,54000047,129,272645
24,54000048,144,29283
24,54000049,133,272799
24,54000050,229,125858
24,54000051,116,270457
24,54000052,131,4368
24,54000053,125,146744
24,54000054,228,120204
24,54000055,212,109705
24,54000056,86,87017
24,54000057,138,63390
24,54000058,68,142646
25,54000000,196,126822
25,54000001,171,5672
25,54000002,81,68008
25,54000003,162,9959
25,54000004,14,90716
25,54000005,81,266290
25,54000006,234,120230
25,54000007,222,189007
25,54000008,6,148720
25,54000009,210,194675
25,54000010,151,44738
25,54000011,189,110570
25,54000012,121,258625
25,54000013,153,26948
25,54000014,206,179041
25,54000015,180,187261
25,54000016,43,202472
25,54000017,183,287174
25,54000018,38,229057
25,54000019,89,271861
25,54000020,166,44185
25,54000021,232,73766
25,54000022,41,57018
25,54000023,132,99948
25,54000024,225,154146
25,54000025,186,76569
25,54000026,155,70175
25,54000027,233,51077
25,54000028,254,90185
25,54000029,129,63358
25,54000030,215,145980
25,54000031,107,275661
25,54000032,203,159024
25,54000033,6,93921
25,54000034,222,182167
25,54000035,79,198938
25,54000036,232,244754
25,54000037,166,247667
25,54000038,120,41776
25,54000039,223,142285
25,54000040,105,168868
25,54000041,32,240277
25,54000042,61,213346
25,54000043,54,213201
25,54000044,182,215159
25,54000045,218,164972
25,54000046,182,223938
25,54000047,56,158267
25,54000048,207,138226
25,54000049,70,250539
25,54000050,213,256317
25,54000051,254,211146
25,54000052,148,85881
25,54000053,130,196750
25,54000054,214,256635
25,54000055,114,48677
25,54000056,190,176267
25,54000057,60,258715
25,54000058,89,52064
26,54000000,0,159618
26,54000001,40,68797
26,54000002,145,190337
26,54000003,199,208903
26,54000004,236,280379
26,54000005,188,23842
26,54000006,92,54970
26,54000007,129,199815
26,54000008,7,45176
26,54000009,178,276356
26,54000010,83,196842
26,54000011,18,295696
26,54000012,46,263145
26,54000013,67,291241
26,54000014,33,244255
26,54000015,168,238924
26,54000016,70,211979
26,54000017,198,129296
26,54000018,134,9488
26,54000019,88,119808
26,54000020,34,232608
26,54000021,33,8979
26,54000022,124,67680
26,54000023,93,19850
26,54000024,38,106233
26,54000025,253,268101
26,54000026,81,144603
26,54000027,60,225346
26,54000028,43,271373
26,54000029,154,41875
26,54000030,149,96725
26,54000031,252,137723
26,54000032,171,116800
26,54000033,52,64933
26,54000034,209,146959
26,54000035,248,144352
26,54000036,14,238335
26,54000037,249,153019
26,54000038,232,244787
26,54000039,142,274809
26,54000040,92,56128
26,54000041,42,169105
26,54000042,66,30581
26,54000043,236,278405
26,54000044,169,242725
26,54000045,140,264445
26,54000046,201,251762
26,54000047,121,281664
26,54000048,224,114807
26,54000049,167,71822
26,54000050,3,65938
26,54000051,229,4028
26,54000052,208,109324
26,54000053,65,106444
26,54000054,193,77030
26,54000055,209,130377
26,54000056,189,108451
26,54000057,117,81404
26,54000058,238,246348
27,54000000,247,83662
27,54000001,226,40260
27,54000002,100,15227
27,54000003,99,183912
27,54000004,75,170031
27,54000005,245,206498
27,54000006,206,205760
27,54000007,220,155531
27,54000008,26,180167
27,54000009,221,38362
27,54000010,52,23388
27,54000011,110,38062
27,54000012,33,52045
27,54000013,100,90867
27,54000014,12,255002
27,54000015,58,227284
27,54000016,246,163824
27,54000017,25,42462
27,54000018,62,30241
27,54000019,109,62925
27,54000020,103,84765
27,54000021,24,104822
27,54000022,205,121039
27,54000023,1,159183
27,54000024,123,222709
27,54000025,223,276414
27,54000026,201,274781
27,54000027,38,203997
27,54000028,167,175865
27,54000029,22,83687
27,54000030,189,221567
27,54000031,144,145794
27,54000032,61,101568
27,54000033,127,149321
27,54000034,190,134499
27,54000035,142,213844
27,54000036,193,59965
27,54000037,53,285958
27,54000038,205,256174
27,54000039,35,106195
27,54000040,172,272827
27,54000041,177,114092
27,54000042,207,18404
27,54000043,7,202409
27,54000044,99,168450
27,54000045,9,290961
27,54000046,129,223935
27,54000047,239,40169
27,54000048,168,75889
27,54000049,83,202007
27,54000050,198,199188
27,54000051,39,12049
27,54000052,144,107779
27,54000053,6,225319
27,54000054,152,204595
27,54000055,33,746
27,54000056,254,184620
27,54000057,210,262103
27,54000058,76,33061
28,54000000,79,296100
28,54000001,28,214267
28,54000002,87,171494
28,54000003,77,159982
28,54000004,62,208349
28,54000005,207,148312
28,54000006,214,17724
28,54000007,142,148362
28,54000008,197,253176
28,54000009,5,228036
28,54000010,11,166253
28,54000011,204,170609
28,54000012,171,248616
28,54000013,0,40541
28,54000014,243,105204
28,54000015,127,195188
28,54000016,42,29028
28,54000017,15,24889
28,54000018,153,151450
28,54000019,193,222303
28,54000020,87,242994
28,54000021,22,268455
28,54000022,134,238158
28,54000023,183,213559
28,54000024,109,68670
28,54000025,17,27091
28,54000026,228,255723
28,54000027,20,259387
28,54000028,210,74113
28,54000029,55,204257
28,54000030,252,169591
28,54000031,27,152293
28,54000032,156,78076
28,54000033,220,8239
28,54000034,43,231456
28,54000035,28,84968
28,54000036,69,260380
28,54000037,37,282293
28,54000038,29,280511
28,54000039,207,105233
28,54000040,61,287285
28,54000041,161,200293
28,54000042,161,114582
28,54000043,2,48455
28,54000044,24,156457
28,54000045,112,130765
28,54000046,42,83923
28,54000047,47,171532
28,54000048,254,146848
28,54000049,59,145329
28,54000050,153,226253
28,54000051,7,71611
28,54000052,65,268719
28,54000053,57,123283
28,54000054,222,229187
28,54000055,188,281162
28,54000056,239,58579
28,54000057,222,176493
28,54000058,111,107522
29,54000000,235,198855
29,54000001,122,276500
29,54000002,54,13940
29,54000003,168,150013
29,54000004,66,36061
29,54000005,156,30725
29,54000006,232,176052
29,54000007,179,178708
29,54000008,175,132237
29,54000009,233,19615
29,54000010,221,109976
29,54000011,167,184783
29,54000012,167,115319
29,54000013,171,118571
29,54000014,244,124288
29,54000015,48,278434
29,54000016,95,9456
29,54000017,238,11831
29,54000018,230,276874
29,54000019,62,74441
29,54000020,32,171
29,54000021,227,295005
29,54000022,92,290571
29,54000023,209,75562
29,54000024,179,157971
29,54000025,39,278817
29,54000026,127,88117
29,54000027,82,170071
29,54000028,201,263724
29,54000029,183,223057
29,54000030,210,5841
29,54000031,135,140171
29,54000032,168,114711
29,54000033,220,29637
29,54000034,235,97764
29,54000035,127,213610
29,54000036,209,23020
29,54000037,179,236894
29,54000038,188,282603
29,54000039,181,204835
29,54000040,95,149791
29,54000041,94,129160
29,54000042,106,233952
29,54000043,217,5871
29,54000044,183,81693
29,54000045,128,35673
29,54000046,111,223252
29,54000047,186,176881
29,54000048,229,107310
29,54000049,20,9713
29,54000050,148,127637
29,54000051,5,190421
29,54000052,78,13970
29,54000053,62,246106
29,54000054,142,240999
29,54000055,160,145778
29,54000056,185,259814
29,54000057,66,11048
29,54000058,155,116492
30,54000000,196,265930
30,54000001,144,236190
30,54000002,124,16312
30,54000003,15,247102
30,54000004,16,266151
30,54000005,42,202410
30,54000006,183,263346
30,54000007,11,196465
30,54000008,53,295453
30,54000009,90,23827
30,54000010,10,32967
30,54000011,179,101332
30,54000012,11,136973
30,54000013,227,37500
30,54000014,248,195125
30,54000015,255,153678
30,54000016,102,132509
30,54000017,172,20515
30,54000018,101,286304
30,54000019,7,121186
30,54000020,12,133858
30,54000021,64,281471
30,54000022,156,2457
30,54000023,243,192877
30,54000024,9,176120
30,54000025,18,276609
30,54000026,134,285944
30,54000027,25,170373
30,54000028,139,240485
30,54000029,73,179221
30,54000030,224,25187
30,54000031,142,196697
30,54000032,86,280028
30,54000033,48,115039
30,54000034,73,88295
30,54000035,138,298485
30,54000036,19,8693
30,54000037,100,55648
30,54000038,175,51803
30,54000039,36,264956
30,54000040,107,157496
30,54000041,178,267345
30,54000042,186,49506
30,54000043,179,28814
30,54000044,89,118769
30,54000045,32,70180
30,54000046,163,260583
30,54000047,196,271714
30,54000048,196,294010
30,54000049,22,182984
30,54000050,250,57472
30,54000051,235,271562
30,54000052,0,162230
30,54000053,166,228931
30,54000054,196,62381
30,54000055,4,280179
30,54000056,144,3953
30,54000057,1,267703
30,54000058,144,113175
31,54000000,54,270404
31,54000001,12,193155
31,54000002,187,209567
31,54000003,246,188851
31,54000004,253,151643
31,54000005,2,218092
31,54000006,41,294000
31,54000007,81,140319
31,54000008,233,181365
31,54000009,27,14071
31,54000010,83,280827
31,54000011,108,69761
31,54000012,7,253605
31,54000013,223,61528
31,54000014,248,195751
31,54000015,54,237261
31,54000016,13,121210
31,54000017,244,11312
31,54000018,43,295353
31,54000019,148,203261
31,54000020,59,268987
31,54000021,231,236325
31,54000022,114,168333
31,54000023,206,88248
31,54000024,123,256939
31,54000025,253,204300
31,54000026,236,263259
31,54000027,59,133517
31,54000028,205,286151
31,54000029,228,57441
31,54000030,18,126261
31,54000031,27,275318
31,54000032,24,113540
31,54000033,163,130891
31,54000034,183,43269
31,54000035,246,85176
31,54000036,185,7764
31,54000037,114,199898
31,54000038,144,197841
31,54000039,16,639
31,54000040,151,282591
31,54000041,217,218442
31,54000042,57,235257
31,54000043,6,23460
31,54000044,94,256652
31,54000045,203,64000
31,54000046,212,34325
31,54000047,254,247752
31,54000048,166,68919
31,54000049,28,214025
31,54000050,154,165432
31,54000051,62,267672
31,54000052,246,36506
31,54000053,55,72799
31,54000054,134,287601
31,54000055,161,240873
31,54000056,128,294086
31,54000057,181,124997
31,54000058,225,111847
32,54000000,165,286970
32,54000001,19,154824
32,54000002,222,19656
32,54000003,254,77626
32,54000004,158,112150
32,54000005,49,272198
32,54000006,41,87070
32,54000007,161,132199
32,54000008,226,38577
32,54000009,143,4001
32,54000010,26,270952
32,54000011,125,258018
32,54000012,164,187304
32,54000013,22,220531
32,54000014,2,285617
32,54000015,26,67098
32,54000016,161,230435
32,54000017,142,168016
32,54000018,150,214446
32,54000019,248,62970
32,54000020,130,102996
32,54000021,95,172966
32,54000022,100,158365
32,54000023,12,126372
32,54000024,136,204631
32,54000025,131,276094
32,54000026,202,87592
32,54000027,236,214
32,54000028,216,89938
32,54000029,160,273530
32,54000030,39,43265
32,54000031,234,284070
32,54000032,99,163540
32,54000033,97,110743
32,54000034,171,165285
32,54000035,228,100519
32,54000036,82,266231
32,54000037,186,56074
32,54000038,91,139611
32,54000039,69,100772
32,54000040,162,147903
32,54000041,87,18885
32,54000042,144,197652
32,54000043,192,159234
32,54000044,111,276506
32,54000045,157,261904
32,54000046,111,48426
32,54000047,117,9855
32,54000048,87,124959
32,54000049,210,206130
32,54000050,181,157538
32,54000051,232,93239
32,54000052,85,116017
32,54000053,183,161479
32,54000054,104,237836
32,54000055,240,224379
32,54000056,63,110620
32,54000057,153,139336
32,54000058,219,193663
33,54000000,231,170521
33,54000001,67,268020
33,54000002,20,190153
33,54000003,224,199775
33,54000004,221,108473
33,54000005,144,38202
33,54000006,62,44724
33,54000007,212,123609
33,54000008,42,30396
33,54000009,127,249880
33,54000010,116,171312
33,54000011,174,218275
33,54000012,188,50077
33,54000013,151,286721
33,54000014,67,221342
33,54000015,34,220798
33,54000016,213,40561
33,54000017,234,23604
33,54000018,231,229655
33,54000019,127,253718
33,54000020,58,266024
33,54000021,90,214264
33,54000022,158,60625
33,54000023,219,273342
33,54000024,246,232619
33,54000025,153,53343
33,54000026,183,193433
33,54000027,187,57973
33,54000028,149,187326
33,54000029,205,76420
33,54000030,133,137432
33,54000031,130,127077
33,54000032,118,46205
33,54000033,18,13039
33,54000034,161,242800
33,54000035,121,248384
33,54000036,24,244640
33,54000037,77,53613
33,54000038,175,103230
33,54000039,139,45092
33,54000040,158,168312
33,54000041,8,132122
33,54000042,180,150583
33,54000043,94,131926
33,54000044,155,296433
33,54000045,110,245592
33,54000046,105,155948
33,54000047,176,159880
33,54000048,18,81936
33,54000049,201,187767
33,54000050,78,145256
33,54000051,182,247444
33,54000052,12,225173
33,54000053,87,207565
33,54000054,56,275342
33,54000055,88,72127
33,54000056,133,19735
33,54000057,167,80989
33,54000058,17,296829
34,54000000,24,226425
34,54000001,113,5996
34,54000002,41,168306
34,54000003,221,121966
34,54000004,174,14106
34,54000005,163,205696
34,54000006,18,223010
34,54000007,204,253874
34,54000008,89,198372
34,54000009,221,211258
34,54000010,62,126413
34,54000011,245,199606
34,54000012,46,257125
34,54000013,220,107868
34,54000014,58,163836
34,54000015,167,237728
34,54000016,192,17651
34,54000017,90,115458
34,54000018,56,39588
34,54000019,153,251920
34,54000020,199,173807
34,54000021,26,65343
34,54000022,86,164003
34,54000023,32,92866
34,54000024,159,226885
34,54000025,181,273061
34,54000026,29,281407
34,54000027,157,69545
34,54000028,202,241864
34,54000029,144,179515
34,54000030,254,199596
34,54000031,141,165203
34,54000032,206,177464
34,54000033,170,190022
34,54000034,15,34852
34,54000035,106,101993
34,54000036,91,91005
34,54000037,25,94755
34,54000038,46,26990
34,54000039,79,12653
34,54000040,180,145834
34,54000041,238,221576
34,54000042,86,73497
34,54000043,141,177979
34,54000044,18,121501
34,54000045,236,236840
34,54000046,210,22879
34,54000047,217,192362
34,54000048,206,277147
34,54000049,2,173389
34,54000050,186,259685
34,54000051,97,133834
34,54000052,241,290678
34,54000053,149,119486
34,54000054,9,265975
34,54000055,51,72646
34,54000056,232,264
34,54000057,227,18840
34,54000058,128,66862
35,54000000,150,213697
35,54000001,255,184855
35,54000002,104,216567
35,54000003,113,101419
35,54000004,171,172218
35,54000005,121,52945
35,54000006,228,25548
35,54000007,117,129946
35,54000008,89,184873
35,54000009,13,161999
35,54000010,245,233957
35,54000011,38,265298
35,54000012,211,202113
35,54000013,206,259635
35,54000014,98,71530
35,54000015,211,258258
35,54000016,104,84558
35,54000017,137,215627
35,54000018,41,5947
35,54000019,80,113763
35,54000020,248,232694
35,54000021,253,51309
35,54000022,20,29333
35,54000023,4,189402
35,54000024,102,5146
35,54000025,88,93979
35,54000026,26,288204
35,54000027,106,147028
35,54000028,190,255795
35,54000029,200,248094
35,54000030,33,160464
35,54000031,126,89401
35,54000032,31,292503
35,54000033,32,23405
35,54000034,183,163114
35,54000035,143,196347
35,54000036,140,59059
35,54000037,234,186885
35,54000038,73,154749
35,54000039,58,43190
35,54000040,166,33295
35,54000041,134,128175
35,54000042,216,195207
35,54000043,142,136879
