player,deck,title,description,date,card,level
#CJRGGCC8,127,Extremadura monkeys,God created Arrakis to train the faithful.,2021-11-06,26000036,11
#CJRGGCC8,127,Extremadura monkeys,God created Arrakis to train the faithful.,2021-11-06,27000012,11
#CJRGGCC8,127,Extremadura monkeys,God created Arrakis to train the faithful.,2021-11-06,26000042,5
#CJRGGCC8,127,Extremadura monkeys,God created Arrakis to train the faithful.,2021-11-06,26000030,13
#CJRGGCC8,127,Extremadura monkeys,God created Arrakis to train the faithful.,2021-11-06,26000001,13
#CJRGGCC8,127,Extremadura monkeys,God created Arrakis to train the faithful.,2021-11-06,26000068,11
#CJRGGCC8,127,Extremadura monkeys,God created Arrakis to train the faithful.,2021-11-06,28000014,11
#CJRGGCC8,127,Extremadura monkeys,God created Arrakis to train the faithful.,2021-11-06,26000035,4
#22QUQG09C,128,Castilla y León ants,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-10-06,26000069,1
#22QUQG09C,128,Castilla y León ants,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-10-06,26000019,13
#22QUQG09C,128,Castilla y León ants,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-10-06,26000074,1
#22QUQG09C,128,Castilla y León ants,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-10-06,26000005,13
#22QUQG09C,128,Castilla y León ants,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-10-06,26000014,11
#22QUQG09C,128,Castilla y León ants,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-10-06,26000023,5
#22QUQG09C,128,Castilla y León ants,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-10-06,26000080,13
#22QUQG09C,128,Castilla y León ants,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-10-06,26000020,8
#22QUQG09C,129,Cantabria ducks,Truth suffers from too much analysis.,2021-08-31,27000008,8
#22QUQG09C,129,Cantabria ducks,Truth suffers from too much analysis.,2021-08-31,26000032,5
#22QUQG09C,129,Cantabria ducks,Truth suffers from too much analysis.,2021-08-31,26000041,13
#22QUQG09C,129,Cantabria ducks,Truth suffers from too much analysis.,2021-08-31,28000006,8
#22QUQG09C,129,Cantabria ducks,Truth suffers from too much analysis.,2021-08-31,26000058,8
#22QUQG09C,129,Cantabria ducks,Truth suffers from too much analysis.,2021-08-31,26000010,13
#22QUQG09C,129,Cantabria ducks,Truth suffers from too much analysis.,2021-08-31,26000053,13
#22QUQG09C,129,Cantabria ducks,Truth suffers from too much analysis.,2021-08-31,26000052,12
#LP098UL8L,130,Aragón lions,A stone is heavy and the sand is weighty; but a fools wrath is heavier than them both.,2021-11-06,27000000,9
#LP098UL8L,130,Aragón lions,A stone is heavy and the sand is weighty; but a fools wrath is heavier than them both.,2021-11-06,26000016,5
#LP098UL8L,130,Aragón lions,A stone is heavy and the sand is weighty; but a fools wrath is heavier than them both.,2021-11-06,26000003,11
#LP098UL8L,130,Aragón lions,A stone is heavy and the sand is weighty; but a fools wrath is heavier than them both.,2021-11-06,26000052,12
#LP098UL8L,130,Aragón lions,A stone is heavy and the sand is weighty; but a fools wrath is heavier than them both.,2021-11-06,26000004,7
#LP098UL8L,130,Aragón lions,A stone is heavy and the sand is weighty; but a fools wrath is heavier than them both.,2021-11-06,26000031,13
#LP098UL8L,130,Aragón lions,A stone is heavy and the sand is weighty; but a fools wrath is heavier than them both.,2021-11-06,26000045,4
#LP098UL8L,130,Aragón lions,A stone is heavy and the sand is weighty; but a fools wrath is heavier than them both.,2021-11-06,26000026,5
#LP098UL8L,131,Comunidad de Madrid people,To suspect your own mortality is to know the beginning of terror; to learn irrefutably that you are mortal is to know the end of terror.,2021-08-28,26000036,7
#LP098UL8L,131,Comunidad de Madrid people,To suspect your own mortality is to know the beginning of terror; to learn irrefutably that you are mortal is to know the end of terror.,2021-08-28,26000061,5
#LP098UL8L,131,Comunidad de Madrid people,To suspect your own mortality is to know the beginning of terror; to learn irrefutably that you are mortal is to know the end of terror.,2021-08-28,26000033,3
#LP098UL8L,131,Comunidad de Madrid people,To suspect your own mortality is to know the beginning of terror; to learn irrefutably that you are mortal is to know the end of terror.,2021-08-28,26000072,1
#LP098UL8L,131,Comunidad de Madrid people,To suspect your own mortality is to know the beginning of terror; to learn irrefutably that you are mortal is to know the end of terror.,2021-08-28,26000001,9
#LP098UL8L,131,Comunidad de Madrid people,To suspect your own mortality is to know the beginning of terror; to learn irrefutably that you are mortal is to know the end of terror.,2021-08-28,26000032,2
#LP098UL8L,131,Comunidad de Madrid people,To suspect your own mortality is to know the beginning of terror; to learn irrefutably that you are mortal is to know the end of terror.,2021-08-28,27000004,7
#LP098UL8L,131,Comunidad de Madrid people,To suspect your own mortality is to know the beginning of terror; to learn irrefutably that you are mortal is to know the end of terror.,2021-08-28,26000014,9
#LP098UL8L,132,Cantabria cattle,The eye that looks ahead to the safe course is closed forever.,2021-09-05,27000004,7
#LP098UL8L,132,Cantabria cattle,The eye that looks ahead to the safe course is closed forever.,2021-09-05,28000013,4
#LP098UL8L,132,Cantabria cattle,The eye that looks ahead to the safe course is closed forever.,2021-09-05,26000035,1
#LP098UL8L,132,Cantabria cattle,The eye that looks ahead to the safe course is closed forever.,2021-09-05,27000006,13
#LP098UL8L,132,Cantabria cattle,The eye that looks ahead to the safe course is closed forever.,2021-09-05,26000039,10
#LP098UL8L,132,Cantabria cattle,The eye that looks ahead to the safe course is closed forever.,2021-09-05,26000020,4
#LP098UL8L,132,Cantabria cattle,The eye that looks ahead to the safe course is closed forever.,2021-09-05,28000016,8
#LP098UL8L,132,Cantabria cattle,The eye that looks ahead to the safe course is closed forever.,2021-09-05,28000000,11
#9LR00P2G,133,Comunidad Valenciana rabbits,"Think you of the fact that a deaf person cannot hear. Then, what deafness may we not all possess? What senses do we lack that we cannot see and cannot hear another world all around us?",2021-11-01,27000009,7
#9LR00P2G,133,Comunidad Valenciana rabbits,"Think you of the fact that a deaf person cannot hear. Then, what deafness may we not all possess? What senses do we lack that we cannot see and cannot hear another world all around us?",2021-11-01,26000055,5
#9LR00P2G,133,Comunidad Valenciana rabbits,"Think you of the fact that a deaf person cannot hear. Then, what deafness may we not all possess? What senses do we lack that we cannot see and cannot hear another world all around us?",2021-11-01,28000013,8
#9LR00P2G,133,Comunidad Valenciana rabbits,"Think you of the fact that a deaf person cannot hear. Then, what deafness may we not all possess? What senses do we lack that we cannot see and cannot hear another world all around us?",2021-11-01,26000067,7
#9LR00P2G,133,Comunidad Valenciana rabbits,"Think you of the fact that a deaf person cannot hear. Then, what deafness may we not all possess? What senses do we lack that we cannot see and cannot hear another world all around us?",2021-11-01,26000037,5
#9LR00P2G,133,Comunidad Valenciana rabbits,"Think you of the fact that a deaf person cannot hear. Then, what deafness may we not all possess? What senses do we lack that we cannot see and cannot hear another world all around us?",2021-11-01,26000019,14
#9LR00P2G,133,Comunidad Valenciana rabbits,"Think you of the fact that a deaf person cannot hear. Then, what deafness may we not all possess? What senses do we lack that we cannot see and cannot hear another world all around us?",2021-11-01,26000059,8
#9LR00P2G,133,Comunidad Valenciana rabbits,"Think you of the fact that a deaf person cannot hear. Then, what deafness may we not all possess? What senses do we lack that we cannot see and cannot hear another world all around us?",2021-11-01,26000058,4
#9LR00P2G,134,Aragón fishes,"A process cannot be understood by stopping it. Understanding must move with the flow of the process, must join it and flow with it.",2021-09-17,26000052,11
#9LR00P2G,134,Aragón fishes,"A process cannot be understood by stopping it. Understanding must move with the flow of the process, must join it and flow with it.",2021-09-17,28000000,12
#9LR00P2G,134,Aragón fishes,"A process cannot be understood by stopping it. Understanding must move with the flow of the process, must join it and flow with it.",2021-09-17,26000043,13
#9LR00P2G,134,Aragón fishes,"A process cannot be understood by stopping it. Understanding must move with the flow of the process, must join it and flow with it.",2021-09-17,28000012,7
#9LR00P2G,134,Aragón fishes,"A process cannot be understood by stopping it. Understanding must move with the flow of the process, must join it and flow with it.",2021-09-17,27000003,8
#9LR00P2G,134,Aragón fishes,"A process cannot be understood by stopping it. Understanding must move with the flow of the process, must join it and flow with it.",2021-09-17,26000006,8
#9LR00P2G,134,Aragón fishes,"A process cannot be understood by stopping it. Understanding must move with the flow of the process, must join it and flow with it.",2021-09-17,26000004,5
#9LR00P2G,134,Aragón fishes,"A process cannot be understood by stopping it. Understanding must move with the flow of the process, must join it and flow with it.",2021-09-17,26000029,2
#PCYRRP8J2,135,Comunidad de Madrid spiders,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-09-14,28000005,4
#PCYRRP8J2,135,Comunidad de Madrid spiders,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-09-14,26000004,8
#PCYRRP8J2,135,Comunidad de Madrid spiders,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-09-14,26000067,7
#PCYRRP8J2,135,Comunidad de Madrid spiders,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-09-14,26000027,8
#PCYRRP8J2,135,Comunidad de Madrid spiders,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-09-14,26000063,7
#PCYRRP8J2,135,Comunidad de Madrid spiders,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-09-14,26000031,1
#PCYRRP8J2,135,Comunidad de Madrid spiders,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-09-14,28000016,11
#PCYRRP8J2,135,Comunidad de Madrid spiders,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-09-14,26000039,12
#90VLUCGVG,136,Cantabria prophets,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-10-10,26000002,13
#90VLUCGVG,136,Cantabria prophets,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-10-10,26000050,6
#90VLUCGVG,136,Cantabria prophets,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-10-10,28000005,8
#90VLUCGVG,136,Cantabria prophets,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-10-10,26000029,5
