player,name,description,arena,date,gems
#P82PPQPV,Team Player,Join a Clan,54000046,2020-12-30,48
#P82PPQPV,Friend in Need,Donate 2500 cards,54000052,2020-04-16,235
#P82PPQPV,Road to Glory,Reach Arena 6,54000035,2020-08-01,210
#P82PPQPV,Gatherer,Collect 40 cards,54000046,2020-09-16,163
#P82PPQPV,TV Royale,Watch a TV Royale Replay,54000008,2020-06-27,100
#P82PPQPV,Tournament Rewards,Win 20000 cards from tournaments,54000039,2021-06-24,208
#P82PPQPV,Tournament Host,Create and finish 10 tournaments,54000050,2021-07-01,123
#P82PPQPV,Tournament Player,Join a tournament,54000041,2020-09-16,254
#P82PPQPV,Challenge Streak,Get 12 wins in a single Challenge,54000036,2021-08-16,145
#P82PPQPV,Practice with Friends,Win 10 Friendly Battles,54000023,2020-07-21,238
#P82PPQPV,Special Challenge,Participate in 5 unique Special Event Challenges,54000045,2021-04-28,42
#P82PPQPV,Friend in Need II,Donate 25000 cards,54000030,2021-07-05,191
#9YUUVJ08G,Team Player,Join a Clan,54000050,2021-09-10,48
#9YUUVJ08G,Friend in Need,Donate 2500 cards,54000043,2021-06-12,235
#9YUUVJ08G,Road to Glory,Reach Arena 6,54000054,2020-09-12,210
#9YUUVJ08G,Gatherer,Collect 40 cards,54000006,2021-08-15,163
#9YUUVJ08G,TV Royale,Watch a TV Royale Replay,54000050,2020-12-21,100
#9YUUVJ08G,Tournament Rewards,Win 1000 cards from tournaments,54000056,2020-07-14,208
#9YUUVJ08G,Tournament Host,Create and finish 10 tournaments,54000018,2021-04-16,123
#9YUUVJ08G,Tournament Player,Join a tournament,54000032,2021-10-09,254
#9YUUVJ08G,Challenge Streak,Get 12 wins in a single Challenge,54000003,2020-03-27,145
#9YUUVJ08G,Practice with Friends,Win 10 Friendly Battles,54000045,2021-02-14,238
#9YUUVJ08G,Special Challenge,Participate in 5 unique Special Event Challenges,54000032,2021-08-04,42
#9YUUVJ08G,Friend in Need II,Donate 25000 cards,54000016,2020-03-24,191
#928922QG0,Team Player,Join a Clan,54000056,2021-02-12,48
#928922QG0,Friend in Need,Donate 2500 cards,54000056,2021-03-22,235
#928922QG0,Road to Glory,Reach Arena 6,54000038,2020-10-21,210
#928922QG0,Gatherer,Collect 40 cards,54000007,2020-08-03,163
#928922QG0,TV Royale,Watch a TV Royale Replay,54000025,2021-09-15,100
#928922QG0,Tournament Rewards,Win 1000 cards from tournaments,54000004,2020-12-18,208
#928922QG0,Tournament Host,Create and finish one tournament,54000009,2020-04-23,123
#928922QG0,Tournament Player,Join a tournament,54000056,2021-10-19,254
#928922QG0,Challenge Streak,Get 12 wins in a single Challenge,54000040,2020-04-22,145
#928922QG0,Practice with Friends,Win 10 Friendly Battles,54000049,2020-06-21,238
#928922QG0,Special Challenge,Participate in 5 unique Special Event Challenges,54000002,2020-05-14,42
#928922QG0,Friend in Need II,Donate 25000 cards,54000029,2021-10-01,191
#8GRCGCCQC,Team Player,Join a Clan,54000012,2020-06-28,48
#8GRCGCCQC,Friend in Need,Donate 2500 cards,54000056,2020-10-05,235
#8GRCGCCQC,Road to Glory,Reach Arena 6,54000035,2020-04-17,210
#8GRCGCCQC,Gatherer,Collect 40 cards,54000051,2020-12-26,163
#8GRCGCCQC,TV Royale,Watch a TV Royale Replay,54000037,2021-08-09,100
#8GRCGCCQC,Tournament Rewards,Win 1000 cards from tournaments,54000051,2020-10-26,208
#8GRCGCCQC,Tournament Host,Create and finish 10 tournaments,54000024,2020-09-17,123
#8GRCGCCQC,Tournament Player,Join a tournament,54000013,2021-06-04,254
#8GRCGCCQC,Challenge Streak,Get 12 wins in a single Challenge,54000030,2021-01-23,145
#8GRCGCCQC,Practice with Friends,Win 10 Friendly Battles,54000015,2020-10-09,238
#8GRCGCCQC,Special Challenge,Participate in 5 unique Special Event Challenges,54000019,2020-09-05,42
#8GRCGCCQC,Friend in Need II,Donate 25000 cards,54000039,2021-04-19,191
#2QRYYR8C,Team Player,Join a Clan,54000028,2021-10-17,48
#2QRYYR8C,Friend in Need,Donate 2500 cards,54000035,2020-05-12,235
#2QRYYR8C,Road to Glory,Reach Arena 6,54000032,2021-01-05,210
#2QRYYR8C,Gatherer,Collect 40 cards,54000057,2020-08-28,163
#2QRYYR8C,TV Royale,Watch a TV Royale Replay,54000027,2020-04-15,100
#2QRYYR8C,Tournament Rewards,Win 1000 cards from tournaments,54000027,2020-08-20,208
#2QRYYR8C,Tournament Host,Create and finish 10 tournaments,54000056,2020-04-03,123
#2QRYYR8C,Tournament Player,Join a tournament,54000026,2020-06-20,254
#2QRYYR8C,Challenge Streak,Get 12 wins in a single Challenge,54000024,2021-08-30,145
#2QRYYR8C,Practice with Friends,Win 10 Friendly Battles,54000028,2021-04-19,238
#2QRYYR8C,Special Challenge,Participate in 5 unique Special Event Challenges,54000057,2021-10-16,42
#2QRYYR8C,Friend in Need II,Donate 25000 cards,54000024,2021-01-08,191
#Y08PCY8P2,Team Player,Join a Clan,54000056,2020-10-02,48
#Y08PCY8P2,Friend in Need,Donate 2500 cards,54000054,2021-05-23,235
#Y08PCY8P2,Road to Glory,Reach Arena 6,54000014,2021-03-02,210
#Y08PCY8P2,Gatherer,Collect 40 cards,54000042,2021-08-28,163
#Y08PCY8P2,TV Royale,Watch a TV Royale Replay,54000027,2020-04-30,100
#Y08PCY8P2,Tournament Rewards,Win 1000 cards from tournaments,54000046,2020-12-29,208
#Y08PCY8P2,Tournament Host,Create and finish one tournament,54000014,2021-02-21,123
#Y08PCY8P2,Tournament Player,Join a tournament,54000040,2021-08-16,254
#Y08PCY8P2,Challenge Streak,Get 12 wins in a single Challenge,54000036,2020-11-25,145
#Y08PCY8P2,Practice with Friends,Win 10 Friendly Battles,54000010,2020-05-11,238
#Y08PCY8P2,Special Challenge,Participate in 5 unique Special Event Challenges,54000007,2021-06-05,42
#Y08PCY8P2,Friend in Need II,Donate 10000 cards,54000033,2020-10-09,191
#2YVQQPQJL,Team Player,Join a Clan,54000015,2021-06-05,48
#2YVQQPQJL,Friend in Need,Donate 2500 cards,54000056,2020-04-03,235
#2YVQQPQJL,Road to Glory,Reach Arena 6,54000004,2021-04-27,210
#2YVQQPQJL,Gatherer,Collect 40 cards,54000021,2020-04-15,163
#2YVQQPQJL,TV Royale,Watch a TV Royale Replay,54000032,2021-03-19,100
#2YVQQPQJL,Tournament Rewards,Win 1000 cards from tournaments,54000048,2021-11-11,208
#2YVQQPQJL,Tournament Host,Create and finish 10 tournaments,54000036,2021-05-09,123
#2YVQQPQJL,Tournament Player,Join a tournament,54000040,2020-05-22,254
#2YVQQPQJL,Challenge Streak,Get 12 wins in a single Challenge,54000038,2020-05-18,145
#2YVQQPQJL,Practice with Friends,Win 10 Friendly Battles,54000005,2020-03-22,238
#2YVQQPQJL,Special Challenge,Participate in 5 unique Special Event Challenges,54000050,2020-05-14,42
#2YVQQPQJL,Friend in Need II,Donate 25000 cards,54000018,2021-06-30,191
#GVJLCYC,Team Player,Join a Clan,54000046,2020-09-12,48
#GVJLCYC,Friend in Need,Donate 2500 cards,54000026,2021-01-16,235
#GVJLCYC,Road to Glory,Reach Arena 6,54000030,2020-12-20,210
#GVJLCYC,Gatherer,Collect 40 cards,54000011,2021-11-09,163
#GVJLCYC,TV Royale,Watch a TV Royale Replay,54000009,2020-04-09,100
#GVJLCYC,Tournament Rewards,Win 20000 cards from tournaments,54000024,2021-07-25,208
#GVJLCYC,Tournament Host,Create and finish one tournament,54000007,2021-03-24,123
#GVJLCYC,Tournament Player,Join a tournament,54000035,2021-10-17,254
#GVJLCYC,Challenge Streak,Get 12 wins in a single Challenge,54000049,2020-12-16,145
#GVJLCYC,Practice with Friends,Win 10 Friendly Battles,54000042,2021-05-31,238
#GVJLCYC,Special Challenge,Participate in 5 unique Special Event Challenges,54000027,2020-12-14,42
#GVJLCYC,Friend in Need II,Donate 25000 cards,54000047,2020-09-20,191
#P2RUVC9VR,Team Player,Join a Clan,54000054,2020-08-06,48
#P2RUVC9VR,Friend in Need,Donate 2500 cards,54000057,2021-03-10,235
#P2RUVC9VR,Road to Glory,Reach Arena 6,54000010,2021-09-01,210
#P2RUVC9VR,Gatherer,Collect 40 cards,54000009,2020-07-21,163
#P2RUVC9VR,TV Royale,Watch a TV Royale Replay,54000023,2021-06-30,100
#P2RUVC9VR,Tournament Rewards,Win 1000 cards from tournaments,54000035,2020-04-06,208
#P2RUVC9VR,Tournament Host,Create and finish one tournament,54000048,2021-10-30,123
#P2RUVC9VR,Tournament Player,Join a tournament,54000030,2021-09-04,254
#P2RUVC9VR,Challenge Streak,Get 12 wins in a single Challenge,54000038,2021-01-27,145
#P2RUVC9VR,Practice with Friends,Win 10 Friendly Battles,54000040,2020-07-19,238
#P2RUVC9VR,Special Challenge,Participate in 5 unique Special Event Challenges,54000047,2020-10-22,42
#P2RUVC9VR,Friend in Need II,Donate 25000 cards,54000040,2021-02-27,191
#2YCJRP9Q0,Team Player,Join a Clan,54000028,2020-05-19,48
#2YCJRP9Q0,Friend in Need,Donate 2500 cards,54000053,2020-11-06,235
#2YCJRP9Q0,Road to Glory,Reach Arena 6,54000038,2021-05-13,210
#2YCJRP9Q0,Gatherer,Collect 40 cards,54000055,2020-11-02,163
#2YCJRP9Q0,TV Royale,Watch a TV Royale Replay,54000044,2021-09-20,100
#2YCJRP9Q0,Tournament Rewards,Win 20000 cards from tournaments,54000008,2021-10-30,208
#2YCJRP9Q0,Tournament Host,Create and finish 10 tournaments,54000045,2021-05-02,123
#2YCJRP9Q0,Tournament Player,Join a tournament,54000056,2020-08-19,254
#2YCJRP9Q0,Challenge Streak,Get 12 wins in a single Challenge,54000014,2021-05-05,145
#2YCJRP9Q0,Practice with Friends,Win 10 Friendly Battles,54000045,2021-01-10,238
#2YCJRP9Q0,Special Challenge,Participate in 5 unique Special Event Challenges,54000003,2020-05-16,42
#2YCJRP9Q0,Friend in Need II,Donate 25000 cards,54000043,2021-08-08,191
#YC288PYG,Team Player,Join a Clan,54000042,2021-02-02,48
#YC288PYG,Friend in Need,Donate 2500 cards,54000017,2020-10-17,235
#YC288PYG,Road to Glory,Reach Arena 6,54000047,2020-03-21,210
#YC288PYG,Gatherer,Collect 40 cards,54000009,2021-05-17,163
#YC288PYG,TV Royale,Watch a TV Royale Replay,54000023,2020-12-18,100
#YC288PYG,Tournament Rewards,Win 20000 cards from tournaments,54000033,2020-06-12,208
#YC288PYG,Tournament Host,Create and finish 10 tournaments,54000017,2020-06-28,123
#YC288PYG,Tournament Player,Join a tournament,54000031,2021-11-02,254
#YC288PYG,Challenge Streak,Get 12 wins in a single Challenge,54000017,2020-04-14,145
#YC288PYG,Practice with Friends,Win 10 Friendly Battles,54000024,2020-10-26,238
#YC288PYG,Special Challenge,Participate in 5 unique Special Event Challenges,54000004,2020-12-31,42
#YC288PYG,Friend in Need II,Donate 25000 cards,54000033,2020-11-04,191
#8PGU0R8JR,Team Player,Join a Clan,54000056,2021-08-20,48
#8PGU0R8JR,Friend in Need,Donate 2500 cards,54000048,2021-03-14,235
#8PGU0R8JR,Road to Glory,Reach Arena 6,54000058,2020-10-19,210
#8PGU0R8JR,Gatherer,Collect 40 cards,54000026,2020-07-08,163
#8PGU0R8JR,TV Royale,Watch a TV Royale Replay,54000048,2021-09-22,100
#8PGU0R8JR,Tournament Rewards,Win 20000 cards from tournaments,54000049,2020-12-14,208
#8PGU0R8JR,Tournament Host,Create and finish 50 tournaments,54000020,2021-05-24,123
#8PGU0R8JR,Tournament Player,Join a tournament,54000015,2021-07-26,254
#8PGU0R8JR,Challenge Streak,Get 12 wins in a single Challenge,54000055,2020-12-31,145
#8PGU0R8JR,Practice with Friends,Win 10 Friendly Battles,54000058,2021-01-16,238
#8PGU0R8JR,Special Challenge,Participate in 5 unique Special Event Challenges,54000002,2021-04-14,42
#8PGU0R8JR,Friend in Need II,Donate 25000 cards,54000015,2021-01-27,191
#LP0LQQL,Team Player,Join a Clan,54000052,2021-02-18,48
#LP0LQQL,Friend in Need,Donate 2500 cards,54000017,2020-06-02,235
#LP0LQQL,Road to Glory,Reach Arena 6,54000040,2020-04-01,210
#LP0LQQL,Gatherer,Collect 40 cards,54000057,2020-12-28,163
#LP0LQQL,TV Royale,Watch a TV Royale Replay,54000031,2021-07-13,100
#LP0LQQL,Tournament Rewards,Win 1000 cards from tournaments,54000009,2021-06-29,208
#LP0LQQL,Tournament Host,Create and finish 10 tournaments,54000007,2021-03-21,123
#LP0LQQL,Tournament Player,Join a tournament,54000052,2021-04-30,254
#LP0LQQL,Challenge Streak,Get 12 wins in a single Challenge,54000052,2020-08-28,145
#LP0LQQL,Practice with Friends,Win 10 Friendly Battles,54000045,2020-05-31,238
#LP0LQQL,Special Challenge,Participate in 5 unique Special Event Challenges,54000055,2021-02-13,42
#LP0LQQL,Friend in Need II,Donate 25000 cards,54000020,2020-06-10,191
#28V9Q0,Team Player,Join a Clan,54000034,2020-09-28,48
#28V9Q0,Friend in Need,Donate 2500 cards,54000005,2020-12-16,235
#28V9Q0,Road to Glory,Reach Arena 6,54000054,2020-12-02,210
#28V9Q0,Gatherer,Collect 40 cards,54000038,2020-08-09,163
#28V9Q0,TV Royale,Watch a TV Royale Replay,54000021,2021-08-10,100
#28V9Q0,Tournament Rewards,Win 500000 cards from tournaments,54000006,2020-08-15,208
#28V9Q0,Tournament Host,Create and finish 10 tournaments,54000045,2021-04-12,123
#28V9Q0,Tournament Player,Join a tournament,54000044,2021-01-17,254
#28V9Q0,Challenge Streak,Get 12 wins in a single Challenge,54000046,2020-07-06,145
#28V9Q0,Practice with Friends,Win 10 Friendly Battles,54000029,2021-01-09,238
#28V9Q0,Special Challenge,Participate in 5 unique Special Event Challenges,54000038,2021-02-17,42
#28V9Q0,Friend in Need II,Donate 25000 cards,54000023,2021-06-12,191
#228J02890,Team Player,Join a Clan,54000016,2021-07-30,48
#228J02890,Friend in Need,Donate 2500 cards,54000040,2020-05-26,235
#228J02890,Road to Glory,Reach Arena 6,54000007,2021-10-29,210
#228J02890,Gatherer,Collect 40 cards,54000015,2020-06-07,163
#228J02890,TV Royale,Watch a TV Royale Replay,54000056,2020-10-04,100
#228J02890,Tournament Rewards,Win 1000 cards from tournaments,54000057,2021-05-11,208
#228J02890,Tournament Host,Create and finish 10 tournaments,54000008,2021-08-31,123
#228J02890,Tournament Player,Join a tournament,54000051,2020-11-12,254
#228J02890,Challenge Streak,Get 12 wins in a single Challenge,54000020,2021-05-15,145
#228J02890,Practice with Friends,Win 10 Friendly Battles,54000006,2021-07-15,238
#228J02890,Special Challenge,Participate in 5 unique Special Event Challenges,54000031,2020-06-28,42
#228J02890,Friend in Need II,Donate 25000 cards,54000058,2020-04-22,191
#90YPUVL2,Team Player,Join a Clan,54000023,2020-09-06,48
#90YPUVL2,Friend in Need,Donate 2500 cards,54000008,2020-07-16,235
#90YPUVL2,Road to Glory,Reach Arena 6,54000028,2021-04-17,210
#90YPUVL2,Gatherer,Collect 40 cards,54000052,2020-09-23,163
#90YPUVL2,TV Royale,Watch a TV Royale Replay,54000042,2021-07-07,100
#90YPUVL2,Tournament Rewards,Win 1000 cards from tournaments,54000051,2021-01-25,208
#90YPUVL2,Tournament Host,Create and finish 10 tournaments,54000043,2021-07-14,123
#90YPUVL2,Tournament Player,Join a tournament,54000013,2020-09-30,254
#90YPUVL2,Challenge Streak,Get 12 wins in a single Challenge,54000056,2020-03-29,145
#90YPUVL2,Practice with Friends,Win 10 Friendly Battles,54000020,2020-05-07,238
#90YPUVL2,Special Challenge,Participate in 5 unique Special Event Challenges,54000010,2021-02-11,42
#90YPUVL2,Friend in Need II,Donate 25000 cards,54000046,2020-12-27,191
#Y0P8RQ89,Team Player,Join a Clan,54000008,2020-06-06,48
#Y0P8RQ89,Friend in Need,Donate 2500 cards,54000002,2020-08-13,235
#Y0P8RQ89,Road to Glory,Reach Arena 6,54000019,2021-09-12,210
#Y0P8RQ89,Gatherer,Collect 40 cards,54000025,2020-11-13,163
#Y0P8RQ89,TV Royale,Watch a TV Royale Replay,54000007,2020-09-26,100
#Y0P8RQ89,Tournament Rewards,Win 1000 cards from tournaments,54000006,2020-04-20,208
#Y0P8RQ89,Tournament Host,Create and finish 10 tournaments,54000028,2021-09-09,123
#Y0P8RQ89,Tournament Player,Join a tournament,54000045,2020-08-11,254
#Y0P8RQ89,Challenge Streak,Get 12 wins in a single Challenge,54000033,2020-09-21,145
#Y0P8RQ89,Practice with Friends,Win 10 Friendly Battles,54000037,2021-05-13,238
#Y0P8RQ89,Special Challenge,Participate in 5 unique Special Event Challenges,54000013,2020-07-16,42
#Y0P8RQ89,Friend in Need II,Donate 25000 cards,54000047,2020-04-25,191
#RC2UPGP8,Team Player,Join a Clan,54000037,2020-04-06,48
#RC2UPGP8,Friend in Need,Donate 2500 cards,54000013,2021-08-25,235
#RC2UPGP8,Road to Glory,Reach Arena 6,54000023,2020-12-03,210
#RC2UPGP8,Gatherer,Collect 40 cards,54000041,2021-02-02,163
#RC2UPGP8,TV Royale,Watch a TV Royale Replay,54000016,2021-03-25,100
#RC2UPGP8,Tournament Rewards,Win 1000 cards from tournaments,54000032,2021-10-02,208
#RC2UPGP8,Tournament Host,Create and finish 10 tournaments,54000032,2021-03-05,123
#RC2UPGP8,Tournament Player,Join a tournament,54000021,2021-10-06,254
#RC2UPGP8,Challenge Streak,Get 12 wins in a single Challenge,54000003,2021-08-30,145
#RC2UPGP8,Practice with Friends,Win 10 Friendly Battles,54000043,2020-09-27,238
#RC2UPGP8,Special Challenge,Participate in 5 unique Special Event Challenges,54000034,2020-07-17,42
#RC2UPGP8,Friend in Need II,Donate 25000 cards,54000029,2021-06-29,191
#8C9CR9YG,Team Player,Join a Clan,54000054,2021-10-11,48
#8C9CR9YG,Friend in Need,Donate 2500 cards,54000005,2020-06-11,235
#8C9CR9YG,Road to Glory,Reach Arena 6,54000052,2021-08-29,210
#8C9CR9YG,Gatherer,Collect 40 cards,54000054,2020-04-15,163
#8C9CR9YG,TV Royale,Watch a TV Royale Replay,54000056,2021-03-13,100
#8C9CR9YG,Tournament Rewards,Win 20000 cards from tournaments,54000027,2021-01-26,208
#8C9CR9YG,Tournament Host,Create and finish 50 tournaments,54000006,2021-02-25,123
#8C9CR9YG,Tournament Player,Join a tournament,54000055,2020-06-16,254
#8C9CR9YG,Challenge Streak,Get 12 wins in a single Challenge,54000005,2020-05-09,145
#8C9CR9YG,Practice with Friends,Win 10 Friendly Battles,54000046,2020-06-07,238
#8C9CR9YG,Special Challenge,Participate in 5 unique Special Event Challenges,54000001,2021-01-31,42
#8C9CR9YG,Friend in Need II,Donate 25000 cards,54000016,2021-05-31,191
#Q0CPPQC9Q,Team Player,Join a Clan,54000049,2020-03-30,48
#Q0CPPQC9Q,Friend in Need,Donate 2500 cards,54000026,2020-08-18,235
#Q0CPPQC9Q,Road to Glory,Reach Arena 6,54000050,2021-10-30,210
#Q0CPPQC9Q,Gatherer,Collect 40 cards,54000016,2020-04-14,163
#Q0CPPQC9Q,TV Royale,Watch a TV Royale Replay,54000036,2021-08-16,100
#Q0CPPQC9Q,Tournament Rewards,Win 1000 cards from tournaments,54000048,2021-06-08,208
#Q0CPPQC9Q,Tournament Host,Create and finish one tournament,54000036,2020-10-01,123
#Q0CPPQC9Q,Tournament Player,Join a tournament,54000057,2021-10-29,254
#Q0CPPQC9Q,Challenge Streak,Get 12 wins in a single Challenge,54000005,2020-07-28,145
#Q0CPPQC9Q,Practice with Friends,Win 10 Friendly Battles,54000041,2021-08-19,238
#Q0CPPQC9Q,Special Challenge,Participate in 5 unique Special Event Challenges,54000036,2021-01-26,42
#Q0CPPQC9Q,Friend in Need II,Donate 10000 cards,54000023,2020-10-16,191
#2QCPVQC0Y,Team Player,Join a Clan,54000021,2021-06-23,48
#2QCPVQC0Y,Friend in Need,Donate 2500 cards,54000003,2020-09-03,235
#2QCPVQC0Y,Road to Glory,Reach Arena 6,54000049,2021-10-12,210
#2QCPVQC0Y,Gatherer,Collect 40 cards,54000040,2020-05-06,163
#2QCPVQC0Y,TV Royale,Watch a TV Royale Replay,54000036,2020-09-09,100
#2QCPVQC0Y,Tournament Rewards,Win 20000 cards from tournaments,54000048,2021-03-22,208
#2QCPVQC0Y,Tournament Host,Create and finish one tournament,54000039,2021-02-14,123
#2QCPVQC0Y,Tournament Player,Join a tournament,54000022,2020-03-24,254
#2QCPVQC0Y,Challenge Streak,Get 12 wins in a single Challenge,54000003,2020-03-22,145
#2QCPVQC0Y,Practice with Friends,Win 10 Friendly Battles,54000029,2021-10-10,238
#2QCPVQC0Y,Special Challenge,Participate in 5 unique Special Event Challenges,54000009,2021-10-02,42
#2QCPVQC0Y,Friend in Need II,Donate 25000 cards,54000041,2020-10-09,191
#8QPCGVP2Y,Team Player,Join a Clan,54000039,2020-03-25,48
#8QPCGVP2Y,Friend in Need,Donate 2500 cards,54000016,2020-07-07,235
#8QPCGVP2Y,Road to Glory,Reach Arena 6,54000024,2020-07-29,210
#8QPCGVP2Y,Gatherer,Collect 40 cards,54000010,2021-10-15,163
#8QPCGVP2Y,TV Royale,Watch a TV Royale Replay,54000052,2020-09-26,100
#8QPCGVP2Y,Tournament Rewards,Win 1000 cards from tournaments,54000057,2021-10-31,208
#8QPCGVP2Y,Tournament Host,Create and finish 10 tournaments,54000002,2021-04-16,123
#8QPCGVP2Y,Tournament Player,Join a tournament,54000008,2020-11-10,254
#8QPCGVP2Y,Challenge Streak,Get 12 wins in a single Challenge,54000012,2020-08-08,145
#8QPCGVP2Y,Practice with Friends,Win 10 Friendly Battles,54000029,2021-04-23,238
#8QPCGVP2Y,Special Challenge,Participate in 5 unique Special Event Challenges,54000014,2021-10-01,42
#8QPCGVP2Y,Friend in Need II,Donate 25000 cards,54000011,2020-06-09,191
#P88PQJ2UV,Team Player,Join a Clan,54000057,2020-11-24,48
#P88PQJ2UV,Friend in Need,Donate 2500 cards,54000043,2021-08-21,235
#P88PQJ2UV,Road to Glory,Reach Arena 6,54000058,2021-07-12,210
#P88PQJ2UV,Gatherer,Collect 40 cards,54000027,2021-03-02,163
#P88PQJ2UV,TV Royale,Watch a TV Royale Replay,54000058,2020-12-22,100
